====================================================================================================
分析结果：不包含 'idea_EU4'（无s）的 spriteType
总 spriteType 数: 1161
其中包含 'idea_EU4'(精确) 被排除: 397
不包含 'idea_EU4'(精确) 的: 1161

----------------------------------------------------------------------------------------------------
【第一部分】使用 ideas_EU4 路径 (包含 's') 的 sprite: 1147 个
----------------------------------------------------------------------------------------------------
    行号 | Name                                          | TextureFile
  3540 | Make_Them_Fear_the_Red                        | gfx//interface//ideas_EU4//Make_Them_Fear_the_Red.dds
  3544 | Relic_Guilds                                  | gfx//interface//ideas_EU4//Relic_Guilds.dds
  3548 | The_Open_Air_Statue_Gallery                   | gfx//interface//ideas_EU4//The_Open_Air_Statue_Gallery.dds
  3552 | Noodles                                       | gfx//interface//ideas_EU4//Noodles.dds
  3556 | The_City_of_Rogier                            | gfx//interface//ideas_EU4//The_City_of_Rogier.dds
  3560 | Sar_Dalk_Mountains                            | gfx//interface//ideas_EU4//Sar_Dalk_Mountains.dds
  3564 | The_Delath_of_Gems                            | gfx//interface//ideas_EU4//The_Delath_of_Gems.dds
  3568 | Wineport_Cheeks                               | gfx//interface//ideas_EU4//Wineport_Cheeks.dds
  3572 | Council_of_Seventy_Chalices                   | gfx//interface//ideas_EU4//Council_of_Seventy_Chalices.dds
  3576 | Inheritors_of_Wineport                        | gfx//interface//ideas_EU4//Inheritors_of_Wineport.dds
  3580 | Adherents_of_the_Whiterose_Court              | gfx//interface//ideas_EU4//Adherents_of_the_Whiterose_Court.dds
  3584 | Narawens_Wander                               | gfx//interface//ideas_EU4//Narawens_Wander.dds
  3588 | Land_of_Labyrinths                            | gfx//interface//ideas_EU4//Land_of_Labyrinths.dds
  3592 | First_of_the_Dead                             | gfx//interface//ideas_EU4//First_of_the_Dead.dds
  3596 | King_of_Kings                                 | gfx//interface//ideas_EU4//King_of_Kings.dds
  3600 | The_Red_Flight                                | gfx//interface//ideas_EU4//The_Red_Flight.dds
  3604 | Purifying_the_Flame                           | gfx//interface//ideas_EU4//Purifying_the_Flame.dds
  3608 | The_Hearth_of_Esmaraine                       | gfx//interface//ideas_EU4//The_Hearth_of_Esmaraine.dds
  3612 | The_Purse_of_the_Dove_Duke                    | gfx//interface//ideas_EU4//The_Purse_of_the_Dove_Duke.dds
  3616 | Soft_as_Clouds                                | gfx//interface//ideas_EU4//Soft_as_Clouds.dds
  3620 | Lothane_III_sil_Wex                           | gfx//interface//ideas_EU4//Lothane_III_sil_Wex.dds
  3624 | Zaernsarlan_The_Ravager                       | gfx//interface//ideas_EU4//Zaernsarlan_The_Ravager.dds
  3628 | The_Younger_Brother                           | gfx//interface//ideas_EU4//The_Younger_Brother.dds
  3632 | Brotherhood_of_the_Bloody_Cloak               | gfx//interface//ideas_EU4//Brotherhood_of_the_Bloody_Cloak.dds
  3636 | Darakash_the_Threadsworn                      | gfx//interface//ideas_EU4//Darakash_the_Threadsworn.dds
  3640 | The_Giants_Vale                               | gfx//interface//ideas_EU4//The_Giants_Vale.dds
  3644 | The_Elusive_Ones                              | gfx//interface//ideas_EU4//The_Elusive_Ones.dds
  3648 | Khalla_Kanta                                  | gfx//interface//ideas_EU4//Khalla_Kanta.dds
  3652 | Highlands_Delight                             | gfx//interface//ideas_EU4//Highlands_Delight.dds
  3656 | The_Eldest_Brother                            | gfx//interface//ideas_EU4//The_Eldest_Brother.dds
  3660 | Recovery_Against_The_Odds                     | gfx//interface//ideas_EU4//Recovery_Against_The_Odds.dds
  3664 | The_Middle_Brother                            | gfx//interface//ideas_EU4//The_Middle_Brother.dds
  3668 | Zoherin                                       | gfx//interface//ideas_EU4//Zoherin.dds
  3672 | MP_command_elephant_warcamp                   | gfx//interface//ideas_EU4//MP_command_elephant_warcamp.dds
  3676 | MP_command_dragon_warcamp                     | gfx//interface//ideas_EU4//MP_command_dragon_warcamp.dds
  3680 | MP_command_tiger_warcamp                      | gfx//interface//ideas_EU4//MP_command_tiger_warcamp.dds
  3684 | MP_command_lion_warcamp                       | gfx//interface//ideas_EU4//MP_command_lion_warcamp.dds
  3688 | MP_command_boar_warcamp                       | gfx//interface//ideas_EU4//MP_command_boar_warcamp.dds
  3692 | MP_command_wolf_warcamp                       | gfx//interface//ideas_EU4//MP_command_wolf_warcamp.dds
  3696 | Dercanos_Folk_Minaras_Nights                  | gfx//interface//ideas_EU4//Dercanos_Folk_Minaras_Nights.dds
  3700 | Citadel_of_the_Dawn                           | gfx//interface//ideas_EU4//Citadel_of_the_Dawn.dds
  3704 | Seedoud_Burdgaddod                            | gfx//interface//ideas_EU4//Seedoud_Burdgaddod.dds
  3708 | The_Hivestacks                                | gfx//interface//ideas_EU4//The_Hivestacks.dds
  3712 | Legacy_of_the_Beefoots                        | gfx//interface//ideas_EU4//Legacy_of_the_Beefoots.dds
  3716 | dorum_odir_temple                             | gfx//interface//ideas_EU4//dorum_odir_temple.dds
  3720 | hall_shadowdancer                             | gfx//interface//ideas_EU4//hall_shadowdancer.dds
  3724 | to_munas                                      | gfx//interface//ideas_EU4//to_munas.dds
  3728 | necropolis_minor                              | gfx//interface//ideas_EU4//necropolis_minor.dds
  3732 | ryala_temple                                  | gfx//interface//ideas_EU4//ryala_temple.dds
  3736 | mothers_sanctuary                             | gfx//interface//ideas_EU4//mothers_sanctuary.dds
  3740 | aldtempel                                     | gfx//interface//ideas_EU4//aldtempel.dds
  3744 | minara_bosom                                  | gfx//interface//ideas_EU4//minara_bosom.dds
  3748 | highest_moon                                  | gfx//interface//ideas_EU4//highest_moon.dds
  3752 | pantheonway_temple                            | gfx//interface//ideas_EU4//pantheonway_temple.dds
  3756 | adeanscour                                    | gfx//interface//ideas_EU4//adeanscour.dds
  3760 | temple_ara                                    | gfx//interface//ideas_EU4//temple_ara.dds
  3764 | grand_begga                                   | gfx//interface//ideas_EU4//grand_begga.dds
  3768 | Empress_of_Gnollkind                          | gfx//interface//ideas_EU4//Empress_of_Gnollkind.dds
  3772 | The_Storm_Oath                                | gfx//interface//ideas_EU4//The_Storm_Oath.dds
  3776 | Tayekans_Takers                               | gfx//interface//ideas_EU4//Tayekans_Takers.dds
  3780 | Children_of_the_Storm                         | gfx//interface//ideas_EU4//Children_of_the_Storm.dds
  3784 | City_of_Wonder                                | gfx//interface//ideas_EU4//City_of_Wonder.dds
  3788 | Ardimyas_Errant_Sons_and_Daughters            | gfx//interface//ideas_EU4//Ardimyas_Errant_Sons_and_Daughters.dds
  3792 | Green_Flame_of_Hope                           | gfx//interface//ideas_EU4//Green_Flame_of_Hope.dds
  3796 | Help_From_The_Depths                          | gfx//interface//ideas_EU4//Help_From_The_Depths.dds
  3800 | The_Hold_of_the_Griffon_King                  | gfx//interface//ideas_EU4//The_Hold_of_the_Griffon_King.dds
  3804 | Griffon_Riders_of_Cannor                      | gfx//interface//ideas_EU4//Griffon_Riders_of_Cannor.dds
  3808 | Queen_of_the_Hill                             | gfx//interface//ideas_EU4//Queen_of_the_Hill.dds
  3812 | Authority_of_the_Kashek                       | gfx//interface//ideas_EU4//Authority_of_the_Kashek.dds
  3816 | The_Black_Scream                              | gfx//interface//ideas_EU4//The_Black_Scream.dds
  3820 | The_Queen_Peace                               | gfx//interface//ideas_EU4//The_Queen_Peace.dds
  3824 | Brood_Forged_by_Steel                         | gfx//interface//ideas_EU4//Brood_Forged_by_Steel.dds
  3828 | Killing_Qeyikul                               | gfx//interface//ideas_EU4//Killing_Qeyikul.dds
  3832 | To_Drive_the_Cold_Away                        | gfx//interface//ideas_EU4//To_Drive_the_Cold_Away.dds
  3836 | The_Canturian_City                            | gfx//interface//ideas_EU4//The_Canturian_City.dds
  3840 | Unbreakable_Faith                             | gfx//interface//ideas_EU4//Unbreakable_Faith.dds
  3844 | Legacy_of_the_Phoenix                         | gfx//interface//ideas_EU4//Legacy_of_the_Phoenix.dds
  3848 | Gates_of_Roilsard                             | gfx//interface//ideas_EU4//Gates_of_Roilsard.dds
  3852 | The_Fair_Armalindes_Legacy                    | gfx//interface//ideas_EU4//The_Fair_Armalindes_Legacy.dds
  3856 | City_Of_Thorns                                | gfx//interface//ideas_EU4//City_Of_Thorns.dds
  3860 | The_Owl_Lady                                  | gfx//interface//ideas_EU4//The_Owl_Lady.dds
  3864 | The_Foxwoods                                  | gfx//interface//ideas_EU4//The_Foxwoods.dds
  3868 | Corinite_Conversions                          | gfx//interface//ideas_EU4//Corinite_Conversions.dds
  3872 | Warriors_with_a_City                          | gfx//interface//ideas_EU4//Warriors_with_a_City.dds
  3876 | The_Dark_Depths                               | gfx//interface//ideas_EU4//The_Dark_Depths.dds
  3880 | Conquerors_of_the_Known_World                 | gfx//interface//ideas_EU4//Conquerors_of_the_Known_World.dds
  3884 | The_Gelded_Age                                | gfx//interface//ideas_EU4//The_Gelded_Age.dds
  3888 | The_Eastern_Grasp                             | gfx//interface//ideas_EU4//The_Eastern_Grasp.dds
  3892 | Legacy_of_the_Master                          | gfx//interface//ideas_EU4//Legacy_of_the_Master.dds
  3896 | The_Reconquest_of_Shamakhad                   | gfx//interface//ideas_EU4//The_Reconquest_of_Shamakhad.dds
  3900 | Honor_and_Compassion                          | gfx//interface//ideas_EU4//Honor_and_Compassion.dds
  3904 | The_Great_Hurly_Burly                         | gfx//interface//ideas_EU4//The_Great_Hurly_Burly.dds
  3908 | True_Heirs_of_the_Hobgoblins                  | gfx//interface//ideas_EU4//True_Heirs_of_the_Hobgoblins.dds
  3912 | The_Old_Man_of_Phabar                         | gfx//interface//ideas_EU4//The_Old_Man_of_Phabar.dds
  3916 | The_Setzunkhupa                               | gfx//interface//ideas_EU4//The_Setzunkhupa.dds
  3920 | The_Fateweaver                                | gfx//interface//ideas_EU4//The_Fateweaver.dds
  3924 | The_Flames_of_Kazraiel                        | gfx//interface//ideas_EU4//The_Flames_of_Kazraiel.dds
  3928 | Honorary_Skinburners                          | gfx//interface//ideas_EU4//Honorary_Skinburners.dds
  3932 | Children_of_Vortzo_Liezmo                     | gfx//interface//ideas_EU4//Children_of_Vortzo_Liezmo.dds
  3936 | Fire_in_Our_Souls_Fire_in_Our_Hands           | gfx//interface//ideas_EU4//Fire_in_Our_Souls_Fire_in_Our_Hands.dds
  3940 | Between_the_Black_and_White                   | gfx//interface//ideas_EU4//Between_the_Black_and_White.dds
  3944 | Pitch_the_Pyre                                | gfx//interface//ideas_EU4//Pitch_the_Pyre.dds
  3948 | The_League_of_Yanszin                         | gfx//interface//ideas_EU4//The_League_of_Yanszin.dds
  3952 | Legacy_of_the_Lichbane                        | gfx//interface//ideas_EU4//Legacy_of_the_Lichbane.dds
  3956 | Shoring_Up_the_Coast                          | gfx//interface//ideas_EU4//Shoring_Up_the_Coast.dds
  3960 | Renewed_Purpose                               | gfx//interface//ideas_EU4//Renewed_Purpose.dds
  3964 | The_Dragons_Throat_of_Yanshen                 | gfx//interface//ideas_EU4//The_Dragons_Throat_of_Yanshen.dds
  3968 | command_arrogance_of_the_chimera              | gfx//interface//ideas_EU4//command_arrogance_of_the_chimera.dds
  3972 | Honey_Bacon                                   | gfx//interface//ideas_EU4//Honey_Bacon.dds
  3976 | Istralari_Banshees_MP                         | gfx//interface//ideas_EU4//Istralari_Banshees_MP.dds
  3980 | The_Heart_of_Great_Dhujat                     | gfx//interface//ideas_EU4//The_Heart_of_Great_Dhujat.dds
  3984 | Civil_Servants                                | gfx//interface//ideas_EU4//Civil_Servants.dds
  3988 | A_Yangcheng_Diploma                           | gfx//interface//ideas_EU4//A_Yangcheng_Diploma.dds
  3992 | Sharpened_by_Fangs                            | gfx//interface//ideas_EU4//Sharpened_by_Fangs.dds
  3996 | The_Trial_of_Yingzhen                         | gfx//interface//ideas_EU4//The_Trial_of_Yingzhen.dds
  4000 | The_Charismatic_Sword                         | gfx//interface//ideas_EU4//The_Charismatic_Sword.dds
  4004 | Loyals_of_the_Old_Faith                       | gfx//interface//ideas_EU4//Loyals_of_the_Old_Faith.dds
  4008 | The_Order_of_Closed_Mouths                    | gfx//interface//ideas_EU4//The_Order_of_Closed_Mouths.dds
  4012 | Tea_Masters_of_Yanhe                          | gfx//interface//ideas_EU4//Tea_Masters_of_Yanhe.dds
  4016 | Eternal_Council                               | gfx//interface//ideas_EU4//Eternal_Council.dds
  4020 | Chinhu_Record_Keeping                         | gfx//interface//ideas_EU4//Chinhu_Record_Keeping.dds
  4024 | Brothers_of_the_Claw                          | gfx//interface//ideas_EU4//Brothers_of_the_Claw.dds
  4028 | LUZHONG                                       | gfx//interface//ideas_EU4//LUZHONG.dds
  4032 | In_the_Shadows_of_the_Giants                  | gfx//interface//ideas_EU4//In_the_Shadows_of_the_Giants.dds
  4036 | The_Jade_Tax                                  | gfx//interface//ideas_EU4//The_Jade_Tax.dds
  4040 | Dreams_of_Golden                              | gfx//interface//ideas_EU4//Dreams_of_Golden.dds
  4044 | Strike_the_Paw                                | gfx//interface//ideas_EU4//Strike_the_Paw.dds
  4048 | Merchants_of_War                              | gfx//interface//ideas_EU4//Merchants_of_War.dds
  4052 | Unexpected_Brotherhood                        | gfx//interface//ideas_EU4//Unexpected_Brotherhood.dds
  4056 | Silence_the_Damned                            | gfx//interface//ideas_EU4//Silence_the_Damned.dds
  4060 | In_the_Shadows_we_are_Equal                   | gfx//interface//ideas_EU4//In_the_Shadows_we_are_Equal.dds
  4064 | Teachings_in_the_Dark                         | gfx//interface//ideas_EU4//Teachings_in_the_Dark.dds
  4068 | Arcanewitch_Imperiabrew                       | gfx//interface//ideas_EU4//Arcanewitch_Imperiabrew.dds
  4072 | Golden_Giberdi                                | gfx//interface//ideas_EU4//Golden_Giberdi.dds
  4076 | Fanhunxiang_Incense                           | gfx//interface//ideas_EU4//Fanhunxiang_Incense.dds
  4080 | R72_MP                                        | gfx//interface//ideas_EU4//R72_MP.dds
  4084 | Desati_Sisterhood                             | gfx//interface//ideas_EU4//Desati_Sisterhood.dds
  4332 | The_Wyvern_Hunters                            | gfx//interface//ideas_EU4//The_Wyvern_Hunters.dds
  4336 | Manja_Science                                 | gfx//interface//ideas_EU4//Manja_Science.dds
  4552 | Academy                                       | gfx//interface//ideas_EU4//Academy.dds
  4724 | Purified_Shadowroot_Matriarch                 | gfx//interface//ideas_EU4//Purified_Shadowroot_Matriarch.dds
  4728 | Ai_Yis_Peace                                  | gfx//interface//ideas_EU4//Ai_Yis_Peace.dds
  4732 | Hotspot_Of_Wanderers                          | gfx//interface//ideas_EU4//Hotspot_Of_Wanderers.dds
  4736 | A_Foreign_Palate                              | gfx//interface//ideas_EU4//A_Foreign_Palate.dds
  4740 | The_Whistling_People                          | gfx//interface//ideas_EU4//The_Whistling_People.dds
  4744 | Freshly_Made_Beans_and_Weapons                | gfx//interface//ideas_EU4//Freshly_Made_Beans_and_Weapons.dds
  4748 | The_Leslin_Oak_Restoration_Act                | gfx//interface//ideas_EU4//The_Leslin_Oak_Restoration_Act.dds
  4752 | Magnificence_of_the_Ruby_Garden               | gfx//interface//ideas_EU4//Magnificence_of_the_Ruby_Garden.dds
  4756 | agentia                                       | gfx//interface//ideas_EU4//agentia.dds
  4760 | medicament                                    | gfx//interface//ideas_EU4//medicament.dds
  4764 | Settlement_of_Swords                          | gfx//interface//ideas_EU4//Settlement_of_Swords.dds
  4768 | Dajunshi                                      | gfx//interface//ideas_EU4//Dajunshi.dds
  4772 | The_Cloud_Harbor_Complex                      | gfx//interface//ideas_EU4//The_Cloud_Harbor_Complex.dds
  4776 | Wardens_of_Heaven_and_Earth                   | gfx//interface//ideas_EU4//Wardens_of_Heaven_and_Earth.dds
  4780 | Sandmaw_Scions                                | gfx//interface//ideas_EU4//Sandmaw_Scions.dds
  4784 | Bhuvauri_Import                               | gfx//interface//ideas_EU4//Bhuvauri_Import.dds
  4788 | Meat_Milk_and_Blood                           | gfx//interface//ideas_EU4//Meat_Milk_and_Blood.dds
  4792 | Cult_of_the_Packmother                        | gfx//interface//ideas_EU4//Cult_of_the_Packmother.dds
  4796 | The_Laughing_Ones                             | gfx//interface//ideas_EU4//The_Laughing_Ones.dds
  4800 | The_Hammer_of_Kvanga                          | gfx//interface//ideas_EU4//The_Hammer_of_Kvanga.dds
  4804 | Ghost_Speakers                                | gfx//interface//ideas_EU4//Ghost_Speakers.dds
  4808 | The_Pursuit_of_Opulence                       | gfx//interface//ideas_EU4//The_Pursuit_of_Opulence.dds
  4812 | Expansion_of_the_Tradathil                    | gfx//interface//ideas_EU4//Expansion_of_the_Tradathil.dds
  4816 | Oculus_of_Your_Desire                         | gfx//interface//ideas_EU4//Oculus_of_Your_Desire.dds
  4820 | Between_Escann_and_Bulwar                     | gfx//interface//ideas_EU4//Between_Escann_and_Bulwar.dds
  4824 | The_Cult_of_the_Lightfather                   | gfx//interface//ideas_EU4//The_Cult_of_the_Lightfather.dds
  4828 | The_City_of_Salvation                         | gfx//interface//ideas_EU4//The_City_of_Salvation.dds
  4832 | Kheteratan_Syncretism                         | gfx//interface//ideas_EU4//Kheteratan_Syncretism.dds
  4836 | The_Sect_of_Smugglers                         | gfx//interface//ideas_EU4//The_Sect_of_Smugglers.dds
  4840 | The_Blue_House                                | gfx//interface//ideas_EU4//The_Blue_House.dds
  4844 | The_Ourdi_Triad                               | gfx//interface//ideas_EU4//The_Ourdi_Triad.dds
  4848 | Dungeon_of_the_Cold_Army                      | gfx//interface//ideas_EU4//Dungeon_of_the_Cold_Army.dds
  4852 | Land_of_the_Sentinel_lords                    | gfx//interface//ideas_EU4//Land_of_the_Sentinel_lords.dds
  4856 | City_of_Shipbuilding                          | gfx//interface//ideas_EU4//City_of_Shipbuilding.dds
  4860 | Nights_of_Thousand_Lights                     | gfx//interface//ideas_EU4//Nights_of_Thousand_Lights.dds
  4864 | The_Great_Tower                               | gfx//interface//ideas_EU4//The_Great_Tower.dds
  4868 | The_Night_Bears_Advice                        | gfx//interface//ideas_EU4//The_Night_Bears_Advice.dds
  4872 | A_Wizards_Bazaar                              | gfx//interface//ideas_EU4//A_Wizards_Bazaar.dds
  4876 | Wise_Counsel                                  | gfx//interface//ideas_EU4//Wise_Counsel.dds
  4880 | The_Death_of_Chivalry                         | gfx//interface//ideas_EU4//The_Death_of_Chivalry.dds
  4884 | No_Bravery_Without_Honor                      | gfx//interface//ideas_EU4//No_Bravery_Without_Honor.dds
  4888 | The_Confluence_of_Runes_and_Chi               | gfx//interface//ideas_EU4//The_Confluence_of_Runes_and_Chi.dds
  4892 | Bards_of_the_Storm                            | gfx//interface//ideas_EU4//Bards_of_the_Storm.dds
  4896 | Riding_Into_The_Sunrise                       | gfx//interface//ideas_EU4//Riding_Into_The_Sunrise.dds
  4900 | Sunrise_Warriors                              | gfx//interface//ideas_EU4//Sunrise_Warriors.dds
  4904 | The_Call_of_Irdaeos                           | gfx//interface//ideas_EU4//The_Call_of_Irdaeos.dds
  4908 | Hundred_Feasts                                | gfx//interface//ideas_EU4//Hundred_Feasts.dds
  4912 | Dancing_Among_the_Flames                      | gfx//interface//ideas_EU4//Dancing_Among_the_Flames.dds
  4916 | Evergreen_Brotherhood                         | gfx//interface//ideas_EU4//Evergreen_Brotherhood.dds
  4920 | Thousand_Voices                               | gfx//interface//ideas_EU4//Thousand_Voices.dds
  4924 | Exiles_Of_The_Storm                           | gfx//interface//ideas_EU4//Exiles_Of_The_Storm.dds
  4928 | The_Plains_Couriers                           | gfx//interface//ideas_EU4//The_Plains_Couriers.dds
  4932 | Living_Land_Tanks                             | gfx//interface//ideas_EU4//Living_Land_Tanks.dds
  4936 | The_Garden_Fortress                           | gfx//interface//ideas_EU4//The_Garden_Fortress.dds
  4940 | Heirs_of_Maqet                                | gfx//interface//ideas_EU4//Heirs_of_Maqet.dds
  4944 | The_Samsir_tribe                              | gfx//interface//ideas_EU4//The_Samsir_tribe.dds
  4948 | The_Warden_Tribe                              | gfx//interface//ideas_EU4//The_Warden_Tribe.dds
  4952 | The_Caravan_Tribe                             | gfx//interface//ideas_EU4//The_Caravan_Tribe.dds
  4956 | The_Hunter_Tribe                              | gfx//interface//ideas_EU4//The_Hunter_Tribe.dds
  4960 | The_Bronze_Dragon_Tribe                       | gfx//interface//ideas_EU4//The_Bronze_Dragon_Tribe.dds
  4964 | Neokttareum_Syncretism                        | gfx//interface//ideas_EU4//Neokttareum_Syncretism.dds
  4968 | The_Capital_of_Khaashegate                    | gfx//interface//ideas_EU4//The_Capital_of_Khaashegate.dds
  4972 | menjaeng_MP                                   | gfx//interface//ideas_EU4//menjaeng_MP.dds
  4976 | daxuusgen_MP                                  | gfx//interface//ideas_EU4//daxuusgen_MP.dds
  4980 | Bhen_Ak                                       | gfx//interface//ideas_EU4//Bhen_Ak.dds
  4984 | Ulaans_Might                                  | gfx//interface//ideas_EU4//Ulaans_Might.dds
  4988 | Tsagaans_Wisdom                               | gfx//interface//ideas_EU4//Tsagaans_Wisdom.dds
  4992 | Altans_Guidance                               | gfx//interface//ideas_EU4//Altans_Guidance.dds
  4996 | The_Faceless_Queen_province                   | gfx//interface//ideas_EU4//The_Faceless_Queen_province.dds
  5000 | The_Faceless_Queen                            | gfx//interface//ideas_EU4//The_Faceless_Queen.dds
  5004 | The_Manticore_Banner                          | gfx//interface//ideas_EU4//The_Manticore_Banner.dds
  5008 | azjakuma_shirgrii_MP                          | gfx//interface//ideas_EU4//azjakuma_shirgrii_MP.dds
  5012 | Sheng_Shan                                    | gfx//interface//ideas_EU4//Sheng_Shan.dds
  5016 | The_Mask_of_Many_Faces                        | gfx//interface//ideas_EU4//The_Mask_of_Many_Faces.dds
  5020 | To_Rule_the_Hills                             | gfx//interface//ideas_EU4//To_Rule_the_Hills.dds
  5024 | More_than_Saplings                            | gfx//interface//ideas_EU4//More_than_Saplings.dds
  5028 | Summer_Hatching_Grounds                       | gfx//interface//ideas_EU4//Summer_Hatching_Grounds.dds
  5032 | Heart_of_the_Khantaar                         | gfx//interface//ideas_EU4//Heart_of_the_Khantaar.dds
  5036 | Among_the_Kuuldaar                            | gfx//interface//ideas_EU4//Among_the_Kuuldaar.dds
  5040 | Trail_of_Sustenance                           | gfx//interface//ideas_EU4//Trail_of_Sustenance.dds
  5044 | Darkness_in_Brighteyes                        | gfx//interface//ideas_EU4//Darkness_in_Brighteyes.dds
  5048 | Winter_Pastures                               | gfx//interface//ideas_EU4//Winter_Pastures.dds
  5052 | Yaoren                                        | gfx//interface//ideas_EU4//Yaoren.dds
  5056 | jaddempire_court_seat_MP                      | gfx//interface//ideas_EU4//jaddempire_court_seat_MP.dds
  5060 | Life_in_the_Saddle                            | gfx//interface//ideas_EU4//Life_in_the_Saddle.dds
  5064 | Mediators_of_the_Steppe                       | gfx//interface//ideas_EU4//Mediators_of_the_Steppe.dds
  5068 | Kuuldaari_Archers                             | gfx//interface//ideas_EU4//Kuuldaari_Archers.dds
  5072 | Quality_over_Quantity                         | gfx//interface//ideas_EU4//Quality_over_Quantity.dds
  5076 | Crossroads_of_Civilizations                   | gfx//interface//ideas_EU4//Crossroads_of_Civilizations.dds
  5080 | Spirit_Rights                                 | gfx//interface//ideas_EU4//Spirit_Rights.dds
  5084 | Best_Friend                                   | gfx//interface//ideas_EU4//Best_Friend.dds
  5088 | True_to_Tradition                             | gfx//interface//ideas_EU4//True_to_Tradition.dds
  5092 | The_Spirit_Farms                              | gfx//interface//ideas_EU4//The_Spirit_Farms.dds
  5096 | Strangers_in_a_Strange_Land                   | gfx//interface//ideas_EU4//Strangers_in_a_Strange_Land.dds
  5100 | Bound_to_Flesh                                | gfx//interface//ideas_EU4//Bound_to_Flesh.dds
  5104 | Strangers_in_a_Bitter_Land                    | gfx//interface//ideas_EU4//Strangers_in_a_Bitter_Land.dds
  5108 | Not_One_Speck_of_Justice                      | gfx//interface//ideas_EU4//Not_One_Speck_of_Justice.dds
  5112 | Neither_Sun_Nor_Moon                          | gfx//interface//ideas_EU4//Neither_Sun_Nor_Moon.dds
  5116 | Impfrastructure                               | gfx//interface//ideas_EU4//Impfrastructure.dds
  5120 | Varamelas_Hall                                | gfx//interface//ideas_EU4//Varamelas_Hall.dds
  5124 | The_Guiskigh                                  | gfx//interface//ideas_EU4//The_Guiskigh.dds
  5128 | Flaming_Spears                                | gfx//interface//ideas_EU4//Flaming_Spears.dds
  5132 | Planetouched_Council                          | gfx//interface//ideas_EU4//Planetouched_Council.dds
  5136 | Seya_Kelen                                    | gfx//interface//ideas_EU4//Seya_Kelen.dds
  5140 | Cursed_by_Mortals_Blessed_by_Djinn            | gfx//interface//ideas_EU4//Cursed_by_Mortals_Blessed_by_Djinn.dds
  5144 | Spreading_the_Sacred_Flame                    | gfx//interface//ideas_EU4//Spreading_the_Sacred_Flame.dds
  5148 | Inscribed_in_Stone_Written_in_Fire            | gfx//interface//ideas_EU4//Inscribed_in_Stone_Written_in_Fire.dds
  5152 | Freeing_the_Forgotten_Masters                 | gfx//interface//ideas_EU4//Freeing_the_Forgotten_Masters.dds
  5156 | Golem_Smiths_of_Maymunah                      | gfx//interface//ideas_EU4//Golem_Smiths_of_Maymunah.dds
  5160 | Theocracy_of_the_Bound                        | gfx//interface//ideas_EU4//Theocracy_of_the_Bound.dds
  5164 | Rekindled_Faith                               | gfx//interface//ideas_EU4//Rekindled_Faith.dds
  5168 | Cunglam_Art                                   | gfx//interface//ideas_EU4//Cunglam_Art.dds
  5172 | Nirokyu_Zonan                                 | gfx//interface//ideas_EU4//Nirokyu_Zonan.dds
  5664 | The_Jungles_Opposite                          | gfx//interface//ideas_EU4//The_Jungles_Opposite.dds
  5668 | The_White_Gate                                | gfx//interface//ideas_EU4//The_White_Gate.dds
  5672 | Someone_From_Down_There                       | gfx//interface//ideas_EU4//Someone_From_Down_There.dds
  5676 | A_Lotus_Claw_as_Any_Other                     | gfx//interface//ideas_EU4//A_Lotus_Claw_as_Any_Other.dds
  5680 | Seeking_the_Perfect_Meal                      | gfx//interface//ideas_EU4//Seeking_the_Perfect_Meal.dds
  5684 | Boars_of_Dinh                                 | gfx//interface//ideas_EU4//Boars_of_Dinh.dds
  5688 | The_Nha_Nuhoanha_Temple                       | gfx//interface//ideas_EU4//The_Nha_Nuhoanha_Temple.dds
  5692 | Treeshaker_Festival                           | gfx//interface//ideas_EU4//Treeshaker_Festival.dds
  5696 | Twilight_Tribes                               | gfx//interface//ideas_EU4//Twilight_Tribes.dds
  5700 | Bombastic_War_Songs                           | gfx//interface//ideas_EU4//Bombastic_War_Songs.dds
  5704 | Villages_Hidden_in_the_Leaves                 | gfx//interface//ideas_EU4//Villages_Hidden_in_the_Leaves.dds
  5708 | Dancers_of_the_Flood                          | gfx//interface//ideas_EU4//Dancers_of_the_Flood.dds
  5712 | Sri_Baginda_of_the_Lupulan                    | gfx//interface//ideas_EU4//Sri_Baginda_of_the_Lupulan.dds
  5716 | Revenge_Upon_The_Lords_Of_Gold                | gfx//interface//ideas_EU4//Revenge_Upon_The_Lords_Of_Gold.dds
  5720 | Sea_Spirits                                   | gfx//interface//ideas_EU4//Sea_Spirits.dds
  5724 | The_Might_of_the_Land                         | gfx//interface//ideas_EU4//The_Might_of_the_Land.dds
  5728 | Guards_of_the_Shattered_Serpent               | gfx//interface//ideas_EU4//Guards_of_the_Shattered_Serpent.dds
  5952 | Beauty_of_the_Precursors                      | gfx//interface//ideas_EU4//Beauty_of_the_Precursors.dds
  5956 | Permanent_Order_Presence                      | gfx//interface//ideas_EU4//Permanent_Order_Presence.dds
  6216 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
  6220 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
  6224 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
  6228 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
  6232 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
  6236 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
  6240 | 1111                                          | gfx//interface//ideas_EU4//1111.dds
